Date,TransactionID,StaffID,CustomerID,ProductID,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales,UnitPrice
2023-01-15 20:00:00,356,356,356,2,West,Cash,False,Rainy,29.0600749660925,Good,Neutral,45,In Store,Sunday,31.548014286229943,10.516004762076648
2023-01-15 21:00:00,357,357,357,3,West,Cash,False,Sunny,,Good,Negative,28,Phone Order,Sunday,15.45217572128389,7.726087860641945
2023-01-15 22:00:00,358,358,358,3,West,Credit Card,False,Cloudy,,Poor,Positive,28,In Store,Sunday,11.53261438208286,11.53261438208286
2023-01-15 23:00:00,359,359,359,0,East,Online,False,Cloudy,29.116441531151366,Average,Neutral,20,Phone Order,Sunday,19.96298096179409,9.981490480897047
2023-01-16 00:00:00,360,360,360,2,West,Online,False,Cloudy,26.070588114937557,Poor,Negative,28,Phone Order,Monday,10.127055582382738,10.127055582382738
2023-01-16 01:00:00,361,361,361,5,North,Credit Card,True,Sunny,23.378106503243025,Excellent,Neutral,31,In Store,Monday,16.08539836681938,16.08539836681938
2023-01-16 02:00:00,362,362,362,1,South,Online,False,Sunny,23.85644134092668,Excellent,Positive,32,Online Order,Monday,25.046852347733832,8.348950782577944
2023-01-16 03:00:00,363,363,363,1,West,Credit Card,True,Rainy,27.191824672246483,Good,Negative,34,Online Order,Monday,58.51159753132132,14.62789938283033
2023-01-16 04:00:00,364,364,364,6,West,Online,False,Rainy,25.50916551921064,Poor,Negative,31,Online Order,Monday,27.119488716428044,13.559744358214022
2023-01-16 05:00:00,365,365,365,6,East,Credit Card,True,Rainy,33.70721783937417,Excellent,Neutral,30,Online Order,Monday,13.52138768506801,13.52138768506801
2023-01-16 06:00:00,366,366,366,1,East,Online,True,Rainy,25.524432014835643,Excellent,Negative,54,In Store,Monday,29.89022038425328,14.94511019212664
2023-01-16 07:00:00,367,367,367,5,South,Cash,True,Rainy,25.60166886718153,Poor,Negative,53,Phone Order,Monday,52.90292217173924,13.225730542934809
2023-01-16 08:00:00,368,368,368,4,North,Credit Card,True,Sunny,25.75301768650965,Average,Negative,46,In Store,Monday,72.75530689078307,18.18882672269577
2023-01-16 09:00:00,369,369,369,7,South,Credit Card,True,Sunny,32.54930315551487,Poor,Negative,58,Online Order,Monday,75.66850689626949,15.133701379253898
2023-01-16 10:00:00,370,370,370,4,West,Online,True,Cloudy,29.76182481270353,Poor,Positive,23,Online Order,Monday,52.81779508228329,13.204448770570822
2023-01-16 11:00:00,371,371,371,0,North,Credit Card,False,Cloudy,29.21253275478339,Average,Negative,41,In Store,Monday,52.339340412944026,17.446446804314675
2023-01-16 12:00:00,372,372,372,7,North,Credit Card,True,Cloudy,25.01214533575793,Good,,47,Phone Order,Monday,14.092198474002195,14.092198474002195
2023-01-16 13:00:00,373,373,373,7,North,Credit Card,False,Cloudy,32.268562652486594,Good,Positive,24,In Store,Monday,46.835818583888425,9.367163716777686
2023-01-16 14:00:00,374,374,374,2,North,Cash,False,Sunny,20.57545792033552,Good,Neutral,31,In Store,Monday,24.319271317945702,8.106423772648569
2023-01-16 15:00:00,375,375,375,5,South,Cash,True,Sunny,33.061957585071696,Average,Neutral,50,In Store,Monday,14.569833569880364,7.284916784940182
2023-01-16 16:00:00,376,376,376,5,East,Online,True,Sunny,27.691248496908944,Excellent,Neutral,31,Phone Order,Monday,18.491828188191526,18.491828188191526
2023-01-16 17:00:00,377,377,377,7,East,Cash,False,Rainy,25.973753522951192,Average,Positive,32,In Store,Monday,62.60812590788395,15.652031476970988
2023-01-16 18:00:00,378,378,378,2,West,Online,True,Rainy,27.457509210765284,Poor,Positive,37,In Store,Monday,19.06067657246481,19.06067657246481
2023-01-16 19:00:00,379,379,379,7,East,Cash,True,Cloudy,30.01123295800747,Average,Positive,48,Online Order,Monday,28.09875417144829,14.049377085724146
2023-01-16 20:00:00,380,380,380,8,East,Online,True,Rainy,20.19148139776846,Excellent,Negative,22,In Store,Monday,60.50506611211844,12.101013222423688
2023-01-16 21:00:00,381,381,381,6,East,Cash,True,Sunny,33.073277846873715,Excellent,Neutral,27,Online Order,Monday,29.478736672816694,5.89574733456334
2023-01-16 22:00:00,382,382,382,6,East,Cash,True,Cloudy,26.70109287967089,Poor,Positive,37,Online Order,Monday,75.37317111595223,15.074634223190449
2023-01-16 23:00:00,383,383,383,4,West,Online,True,Cloudy,,Good,Neutral,34,Online Order,Monday,54.93252558609387,13.733131396523468
2023-01-17 00:00:00,384,384,384,0,South,Credit Card,True,Rainy,22.073683484510852,Excellent,Positive,36,Phone Order,Tuesday,59.55940021144296,19.85313340381432
2023-01-17 01:00:00,385,385,385,6,North,Credit Card,False,Cloudy,26.59198061537663,Excellent,,37,Online Order,Tuesday,25.76214500020093,8.587381666733645
2023-01-17 02:00:00,386,386,386,3,East,Cash,True,Rainy,27.444841569265684,Excellent,Positive,55,In Store,Tuesday,12.961060329302535,12.961060329302535
2023-01-17 03:00:00,387,387,387,4,South,Online,False,Rainy,26.054700417402167,Poor,,49,In Store,Tuesday,59.05744010708436,14.76436002677109
2023-01-17 04:00:00,388,388,388,6,East,Credit Card,False,Cloudy,30.179901407403456,Excellent,Negative,17,Online Order,Tuesday,73.34433810567577,14.668867621135156
2023-01-17 05:00:00,389,389,389,0,East,Online,False,Rainy,26.31344793138839,Good,Positive,48,Online Order,Tuesday,67.0970157211302,13.419403144226042
2023-01-17 06:00:00,390,390,390,5,North,Credit Card,False,Rainy,34.4212636676986,Poor,Positive,47,In Store,Tuesday,33.30784030981677,16.653920154908384
2023-01-17 07:00:00,391,391,391,5,North,Online,True,Rainy,,Good,,31,Online Order,Tuesday,16.14943628580449,8.074718142902245
2023-01-17 08:00:00,392,392,392,7,North,Cash,False,Rainy,32.11216903477863,Excellent,Negative,59,Phone Order,Tuesday,79.42204002058119,15.88440800411624
2023-01-17 09:00:00,393,393,393,8,East,Online,False,Cloudy,21.640338546642184,Excellent,Neutral,33,Online Order,Tuesday,71.4800928574817,14.296018571496338
2023-01-17 10:00:00,394,394,394,5,East,Credit Card,False,Sunny,25.959369394188585,Good,Neutral,44,Phone Order,Tuesday,73.7645067076744,18.4411266769186
2023-01-17 11:00:00,395,395,395,2,East,Cash,False,Sunny,25.05271552170729,Poor,Neutral,37,Phone Order,Tuesday,53.12374975651117,17.707916585503725
2023-01-17 12:00:00,396,396,396,6,North,Online,False,Rainy,28.54223582204888,Poor,Neutral,29,Phone Order,Tuesday,19.4544111739766,9.7272055869883
2023-01-17 13:00:00,397,397,397,2,West,Credit Card,True,Rainy,32.916702800921385,Good,Positive,28,Online Order,Tuesday,27.43067962388189,9.143559874627297
2023-01-17 14:00:00,398,398,398,0,South,Cash,True,Rainy,21.1750732664301,Excellent,Negative,16,Phone Order,Tuesday,78.89919943114687,19.72479985778672
2023-01-17 15:00:00,399,399,399,5,West,Online,False,Sunny,21.088621970670665,Average,Positive,53,Phone Order,Tuesday,64.54488856864424,12.908977713728849
2023-01-17 16:00:00,400,400,400,8,East,Credit Card,True,Rainy,32.75476562236398,Good,Negative,32,Online Order,Tuesday,55.78894337614966,18.596314458716552
2023-01-17 17:00:00,401,401,401,0,East,Online,True,Cloudy,23.19275129057536,Good,Neutral,20,Phone Order,Tuesday,37.29107678353616,7.458215356707233
2023-01-17 18:00:00,402,402,402,3,West,Online,False,Cloudy,,Good,Negative,46,Online Order,Tuesday,73.21141861001307,14.642283722002617
2023-01-17 19:00:00,403,403,403,3,East,Cash,False,Cloudy,28.14317198541208,Excellent,Positive,35,In Store,Tuesday,17.147902810408794,17.147902810408794
2023-01-17 20:00:00,404,404,404,2,South,Cash,False,Sunny,32.49340392330844,Poor,Positive,54,Phone Order,Tuesday,57.632786231390114,19.210928743796703
2023-01-17 21:00:00,405,405,405,7,East,Credit Card,True,Rainy,21.87633364754605,Excellent,Neutral,42,Online Order,Tuesday,30.180306345766056,10.060102115255352
2023-01-17 22:00:00,406,406,406,4,South,Cash,False,Rainy,21.94674448583917,Good,Positive,41,In Store,Tuesday,79.37358774430393,15.874717548860788
2023-01-17 23:00:00,407,407,407,7,West,Credit Card,True,Rainy,28.352275404174613,Excellent,,16,Phone Order,Tuesday,52.328780542377146,13.082195135594286
2023-01-18 00:00:00,408,408,408,7,West,Online,True,Sunny,34.195679800375565,Excellent,Negative,47,Phone Order,Wednesday,5.909433890997023,5.909433890997023
2023-01-18 01:00:00,409,409,409,8,East,Online,True,Sunny,,Good,Positive,30,Online Order,Wednesday,76.74998029817075,15.349996059634153
2023-01-18 02:00:00,410,410,410,5,South,Credit Card,False,Sunny,24.904131503820423,Excellent,,53,In Store,Wednesday,30.702896747135306,15.351448373567653
2023-01-18 03:00:00,411,411,411,8,East,Online,True,Sunny,,Average,Neutral,36,Online Order,Wednesday,37.91820414539611,18.95910207269805
2023-01-18 04:00:00,412,412,412,0,North,Cash,False,Cloudy,33.956729008175465,Excellent,Positive,57,Phone Order,Wednesday,12.459686692534586,12.459686692534586
2023-01-18 05:00:00,413,413,413,3,North,Online,False,Sunny,32.55391749266936,Excellent,Neutral,27,Phone Order,Wednesday,33.81505524263088,8.453763810657719
2023-01-18 06:00:00,414,414,414,8,North,Cash,False,Sunny,34.9322541609983,Poor,Negative,16,Phone Order,Wednesday,28.342286758650932,5.668457351730187
2023-01-18 07:00:00,415,415,415,0,North,Credit Card,False,Sunny,,Poor,Negative,28,Phone Order,Wednesday,33.703898400865754,11.234632800288583
2023-01-18 08:00:00,416,416,416,8,East,Credit Card,False,Rainy,21.692872170691437,Good,Positive,52,In Store,Wednesday,9.528750501162529,9.528750501162529
2023-01-18 09:00:00,417,417,417,7,North,Online,True,Rainy,29.14201645049933,Good,Positive,55,In Store,Wednesday,65.66529836143253,16.416324590358133
2023-01-18 10:00:00,418,418,418,6,South,Online,True,Rainy,32.30864659000775,Poor,Negative,42,Online Order,Wednesday,30.94204941784709,10.314016472615698
2023-01-18 11:00:00,419,419,419,2,West,Cash,True,Cloudy,24.278665134601496,Average,Neutral,21,Online Order,Wednesday,38.47213588944532,19.23606794472266
2023-01-18 12:00:00,420,420,420,4,West,Cash,True,Cloudy,23.58816632051328,Excellent,Positive,32,Online Order,Wednesday,38.869306089633525,19.434653044816763
2023-01-18 13:00:00,421,421,421,8,North,Online,True,Sunny,31.804636990718013,Average,Positive,55,Phone Order,Wednesday,42.94088655979687,14.31362885326562
2023-01-18 14:00:00,422,422,422,4,North,Online,False,Rainy,20.845727807798475,Average,Neutral,50,Online Order,Wednesday,18.929904305223243,18.929904305223243
2023-01-18 15:00:00,423,423,423,1,North,Credit Card,False,Cloudy,25.540739713738777,Poor,Positive,55,In Store,Wednesday,32.825630335434866,16.412815167717433
2023-01-18 16:00:00,424,424,424,8,East,Credit Card,True,Rainy,27.587138338884948,Good,Neutral,50,Online Order,Wednesday,66.01447307313447,13.202894614626892
2023-01-18 17:00:00,425,425,425,6,West,Credit Card,True,Cloudy,28.40523011525485,Excellent,Neutral,58,Online Order,Wednesday,23.11385709402501,7.704619031341672
2023-01-18 18:00:00,426,426,426,4,North,Online,True,Cloudy,30.92922735189165,Good,Neutral,18,In Store,Wednesday,35.636907458122806,11.8789691527076
2023-01-18 19:00:00,427,427,427,8,South,Online,False,Sunny,25.322685851459877,Average,Neutral,44,In Store,Wednesday,26.826233900878528,13.413116950439264
2023-01-18 20:00:00,428,428,428,5,North,Online,False,Sunny,,Average,Neutral,38,Phone Order,Wednesday,17.959423711025153,17.959423711025153
2023-01-18 21:00:00,429,429,429,2,West,Credit Card,False,Cloudy,28.780631341864343,Good,Negative,34,In Store,Wednesday,61.10000324017486,12.220000648034972
2023-01-18 22:00:00,430,430,430,6,North,Online,True,Sunny,,Good,Neutral,45,In Store,Wednesday,18.46512009016935,18.46512009016935
2023-01-18 23:00:00,431,431,431,4,West,Cash,True,Cloudy,29.60724939713318,Poor,Negative,38,Online Order,Wednesday,60.460938741408135,15.115234685352034
2023-01-19 00:00:00,432,432,432,6,North,Online,True,Cloudy,,Good,Neutral,21,In Store,Thursday,28.21994378322028,7.05498594580507
2023-01-19 01:00:00,433,433,433,0,South,Online,True,Rainy,21.269731303769436,Good,Positive,40,Phone Order,Thursday,39.84944107975279,19.9247205398764
2023-01-19 02:00:00,434,434,434,2,North,Online,False,Sunny,21.789075080596152,Poor,Negative,27,Online Order,Thursday,25.816979822617377,12.908489911308688
2023-01-19 03:00:00,435,435,435,8,South,Online,True,Sunny,23.368735739808518,Good,,22,Phone Order,Thursday,21.755748892272365,10.877874446136182
2023-01-19 04:00:00,436,436,436,8,South,Online,True,Sunny,27.50296903284178,Average,Neutral,19,In Store,Thursday,59.54682586817159,14.886706467042895
2023-01-19 05:00:00,437,437,437,8,North,Cash,True,Rainy,32.6066412581903,Good,Neutral,58,Phone Order,Thursday,6.633399709715587,6.633399709715587
2023-01-19 06:00:00,438,438,438,2,South,Cash,False,Rainy,30.51940013132576,Excellent,Positive,27,Phone Order,Thursday,14.548079701300315,14.548079701300315
2023-01-19 07:00:00,439,439,439,5,East,Online,False,Rainy,31.83560906303071,Average,Neutral,43,In Store,Thursday,24.94708001497819,12.473540007489095
2023-01-19 08:00:00,440,440,440,1,North,Credit Card,True,Sunny,25.26463435889137,Poor,Positive,34,In Store,Thursday,55.500555249893736,11.100111049978748
2023-01-19 09:00:00,441,441,441,3,North,Online,False,Sunny,26.06980612472825,Average,Neutral,28,Online Order,Thursday,19.295300317683488,19.295300317683488
2023-01-19 10:00:00,442,442,442,7,South,Online,False,Sunny,,Poor,Neutral,46,Online Order,Thursday,51.3523830039232,12.838095750980798
2023-01-19 11:00:00,443,443,443,4,South,Online,False,Rainy,22.878097766067523,Excellent,Negative,41,Online Order,Thursday,24.86028657614723,8.286762192049077
2023-01-19 12:00:00,444,444,444,5,North,Credit Card,False,Rainy,20.91824987215358,Excellent,Positive,39,In Store,Thursday,35.65335657197844,11.88445219065948
2023-01-19 13:00:00,445,445,445,4,East,Credit Card,False,Cloudy,28.8637413924084,Average,Neutral,18,Phone Order,Thursday,56.37243320577026,18.790811068590088
2023-01-19 14:00:00,446,446,446,8,South,Credit Card,True,Rainy,34.83825025130879,Good,Positive,35,Phone Order,Thursday,38.207160349794606,7.64143206995892
2023-01-19 15:00:00,447,447,447,6,South,Cash,True,Cloudy,,Average,Negative,32,Online Order,Thursday,16.418711160647106,8.209355580323553
2023-01-19 16:00:00,448,448,448,4,West,Credit Card,True,Sunny,20.700272298489107,Average,Positive,53,Online Order,Thursday,20.781774065425022,5.1954435163562565
2023-01-19 17:00:00,449,449,449,8,East,Cash,False,Rainy,31.692975227358996,Excellent,Negative,29,In Store,Thursday,26.064253704682542,5.212850740936508
2023-01-19 18:00:00,450,450,450,4,East,Cash,False,Sunny,23.788790100270862,Poor,,52,Phone Order,Thursday,69.76349761751075,17.440874404377688
2023-01-19 19:00:00,451,451,451,6,North,Credit Card,False,Sunny,32.44465708029392,Average,Positive,38,Online Order,Thursday,63.92735641057735,15.981839102644336
2023-01-19 20:00:00,452,452,452,8,East,Credit Card,False,Sunny,30.559050005517733,Good,,22,In Store,Thursday,20.65123169355875,10.325615846779376
2023-01-19 21:00:00,453,453,453,1,North,Credit Card,True,Sunny,34.18510305576207,Excellent,Neutral,42,Online Order,Thursday,46.42400207524077,15.47466735841359
2023-01-19 22:00:00,454,454,454,5,West,Cash,True,Rainy,26.13390853635008,Average,Neutral,35,In Store,Thursday,21.856177789299107,10.928088894649552
2023-01-19 23:00:00,455,455,455,0,East,Online,True,Sunny,29.929547591759512,Average,Neutral,30,Phone Order,Thursday,96.46725969983706,19.29345193996741
2023-01-20 00:00:00,456,456,456,7,South,Credit Card,True,Cloudy,26.97282171219906,Good,Positive,30,In Store,Friday,97.52895110695262,19.505790221390523
2023-01-20 01:00:00,457,457,457,2,West,Credit Card,True,Rainy,29.458830459628157,Average,Positive,49,Online Order,Friday,54.45953318570076,10.891906637140153
2023-01-20 02:00:00,458,458,458,7,North,Credit Card,True,Sunny,26.74398359011606,Average,Neutral,31,Online Order,Friday,35.62665719022604,17.81332859511302
2023-01-20 03:00:00,459,459,459,7,West,Cash,False,Rainy,22.829483696361123,Average,Positive,23,Phone Order,Friday,66.38534250184797,16.596335625461993
2023-01-20 04:00:00,460,460,460,8,North,Cash,False,Cloudy,27.618461240050717,Average,,49,Phone Order,Friday,38.59999623030736,9.64999905757684
2023-01-20 05:00:00,461,461,461,1,West,Online,True,Sunny,,Good,Neutral,43,Online Order,Friday,8.48059743351659,8.48059743351659
2023-01-20 06:00:00,462,462,462,0,North,Credit Card,False,Cloudy,32.159057723902414,Average,Negative,53,Online Order,Friday,59.36759877946254,11.873519755892508
2023-01-20 07:00:00,463,463,463,5,East,Cash,True,Sunny,31.03281058690372,Average,,32,Online Order,Friday,66.88093043686438,16.720232609216094
2023-01-20 08:00:00,464,464,464,5,South,Online,True,Cloudy,29.956874359121663,Average,Positive,26,Phone Order,Friday,19.40251677093118,19.40251677093118
2023-01-20 09:00:00,465,465,465,6,North,Credit Card,False,Sunny,21.700806433288587,Excellent,Positive,33,Online Order,Friday,65.81474413199436,16.45368603299859
2023-01-20 10:00:00,466,466,466,2,West,Cash,True,Rainy,30.809244359955727,Good,Positive,36,Phone Order,Friday,89.14052387637774,17.82810477527555
2023-01-20 11:00:00,467,467,467,4,North,Credit Card,True,Sunny,27.50457734531772,Excellent,Negative,29,Online Order,Friday,42.13789377767324,14.045964592557748
2023-01-20 12:00:00,468,468,468,1,North,Credit Card,True,Rainy,,Excellent,,15,In Store,Friday,87.65558731315946,17.53111746263189
2023-01-20 13:00:00,469,469,469,4,North,Cash,False,Sunny,33.79806401195814,Good,,16,In Store,Friday,33.53262574010253,16.766312870051266
2023-01-20 14:00:00,470,470,470,0,West,Cash,False,Sunny,20.82734885902678,Excellent,Neutral,22,Online Order,Friday,42.61913251557681,10.654783128894202
2023-01-20 15:00:00,471,471,471,7,South,Cash,False,Cloudy,,Excellent,Positive,36,In Store,Friday,53.119418127243264,13.279854531810816
2023-01-20 16:00:00,472,472,472,5,East,Credit Card,False,Cloudy,20.56546085634006,Excellent,Negative,39,Phone Order,Friday,34.142593659690846,17.071296829845423
2023-01-20 17:00:00,473,473,473,0,South,Credit Card,True,Cloudy,25.50754438542534,Good,Neutral,16,In Store,Friday,11.381702025698692,5.690851012849346
2023-01-20 18:00:00,474,474,474,7,North,Online,False,Sunny,28.134499634316185,Average,Negative,23,In Store,Friday,51.36356770601234,17.121189235337447
2023-01-20 19:00:00,475,475,475,5,West,Credit Card,False,Sunny,22.221511979406912,Poor,Positive,23,Phone Order,Friday,30.673287442941408,7.668321860735352
2023-01-20 20:00:00,476,476,476,7,South,Cash,False,Sunny,31.19470718853615,Poor,Negative,27,In Store,Friday,50.88101702728633,12.720254256821583
2023-01-20 21:00:00,477,477,477,2,North,Credit Card,True,Rainy,20.12532056258208,Good,Negative,20,In Store,Friday,51.3723947800172,17.124131593339065
2023-01-20 22:00:00,478,478,478,1,East,Online,False,Rainy,,Poor,Positive,44,Online Order,Friday,8.807316172350422,8.807316172350422
2023-01-20 23:00:00,479,479,479,0,East,Online,False,Sunny,28.711952447802133,Good,Positive,29,Phone Order,Friday,26.061334768776884,8.687111589592295
2023-01-21 00:00:00,480,480,480,0,East,Cash,True,Cloudy,30.715813430559383,Good,Neutral,29,Phone Order,Saturday,55.207329884668894,11.04146597693378
2023-01-21 01:00:00,481,481,481,3,North,Cash,True,Cloudy,33.74964654040874,Poor,Positive,21,Online Order,Saturday,73.67856785465807,18.41964196366452
2023-01-21 02:00:00,482,482,482,8,West,Online,True,Cloudy,30.58244977901936,Excellent,Neutral,25,Online Order,Saturday,10.013283443116237,5.006641721558118
2023-01-21 03:00:00,483,483,483,2,South,Online,True,Sunny,30.07668905382299,Average,Negative,54,In Store,Saturday,92.60373224814512,18.520746449629023
2023-01-21 04:00:00,484,484,484,2,East,Online,False,Cloudy,25.915117195259967,Poor,,52,In Store,Saturday,29.228421478496465,7.307105369624116
2023-01-21 05:00:00,485,485,485,4,North,Cash,True,Sunny,20.01926638290202,Poor,,54,In Store,Saturday,59.553886923036686,19.85129564101223
2023-01-21 06:00:00,486,486,486,7,North,Online,False,Rainy,21.80238888103433,Poor,,16,Online Order,Saturday,96.61352447788512,19.322704895577026
2023-01-21 07:00:00,487,487,487,8,South,Online,False,Cloudy,28.01831817134059,Poor,Positive,53,Phone Order,Saturday,49.680511375477,12.420127843869247
2023-01-21 08:00:00,488,488,488,1,East,Cash,False,Rainy,30.12694828766629,Good,Negative,24,In Store,Saturday,12.69080371718942,12.69080371718942
2023-01-21 09:00:00,489,489,489,1,North,Credit Card,False,Cloudy,26.26172425844694,Good,Neutral,58,Online Order,Saturday,12.223240104137815,12.223240104137815
2023-01-21 10:00:00,490,490,490,2,South,Credit Card,False,Sunny,30.96018517292585,Average,Negative,31,Phone Order,Saturday,29.06330936978568,14.53165468489284
2023-01-21 11:00:00,491,491,491,1,West,Online,True,Sunny,27.827934429982683,Average,Negative,21,Online Order,Saturday,25.443302134095862,6.360825533523966
2023-01-21 12:00:00,492,492,492,3,West,Credit Card,False,Sunny,21.11264293391468,Poor,Positive,54,In Store,Saturday,5.489269225123498,5.489269225123498
2023-01-21 13:00:00,493,493,493,0,West,Credit Card,False,Sunny,22.880243764519232,Poor,Neutral,53,Online Order,Saturday,17.596631778715448,5.865543926238483
2023-01-21 14:00:00,494,494,494,6,East,Credit Card,False,Cloudy,32.59997334865915,Poor,Negative,18,Online Order,Saturday,46.66192095449087,11.665480238622717
2023-01-21 15:00:00,495,495,495,4,South,Credit Card,True,Rainy,30.87369119936659,Average,Positive,49,Online Order,Saturday,27.39965726487675,9.13321908829225
2023-01-21 16:00:00,496,496,496,7,South,Online,False,Sunny,33.42142980518742,Poor,Negative,50,Online Order,Saturday,42.99178030669472,14.330593435564907
2023-01-21 17:00:00,497,497,497,7,North,Credit Card,False,Cloudy,21.763358736814048,Excellent,Negative,45,Phone Order,Saturday,19.886634340621683,19.886634340621683
2023-01-21 18:00:00,498,498,498,5,North,Credit Card,True,Rainy,34.85333801922611,Average,Positive,39,In Store,Saturday,43.179390384587954,10.794847596146989
2023-01-21 19:00:00,499,499,499,6,North,Cash,False,Sunny,23.141100709249,Excellent,Positive,55,Phone Order,Saturday,68.0380940578385,13.6076188115677
2023-01-21 20:00:00,500,500,500,2,South,Online,False,Rainy,20.176698144299632,Poor,Neutral,27,Online Order,Saturday,11.234058438610033,11.234058438610033
2023-01-21 21:00:00,501,501,501,3,North,Cash,True,Sunny,34.96134408580331,Good,Negative,32,Online Order,Saturday,17.709075015827892,17.709075015827892
2023-01-21 22:00:00,502,502,502,0,South,Cash,False,Rainy,24.216108281676696,Excellent,Neutral,35,In Store,Saturday,74.13418420773428,18.53354605193357
2023-01-21 23:00:00,503,503,503,0,South,Online,False,Rainy,,Average,Positive,15,In Store,Saturday,72.64133673231561,18.160334183078906
2023-01-22 00:00:00,504,504,504,3,West,Credit Card,False,Sunny,22.65023471264458,Excellent,Positive,50,Phone Order,Sunday,58.84675074056658,19.61558358018886
2023-01-22 01:00:00,505,505,505,8,North,Cash,False,Cloudy,28.70342798298713,Average,Negative,22,Phone Order,Sunday,21.65115110842492,5.41278777710623
2023-01-22 02:00:00,506,506,506,5,West,Online,False,Rainy,33.560524796818385,Poor,Neutral,35,In Store,Sunday,52.7917272965489,17.597242432182966
2023-01-22 03:00:00,507,507,507,7,East,Credit Card,True,Sunny,24.80271751142658,Excellent,Neutral,57,Phone Order,Sunday,16.276582595586397,16.276582595586397
2023-01-22 04:00:00,508,508,508,6,East,Online,True,Rainy,30.05380964066539,Good,Negative,35,Online Order,Sunday,16.860832282010943,8.430416141005471
2023-01-22 05:00:00,509,509,509,1,East,Cash,True,Rainy,22.81855383197625,Excellent,Negative,41,Online Order,Sunday,96.72400700406456,19.344801400812912
2023-01-22 06:00:00,510,510,510,5,South,Credit Card,False,Cloudy,29.37193098078088,Good,Neutral,33,In Store,Sunday,7.2226689234491825,7.2226689234491825
2023-01-22 07:00:00,511,511,511,6,South,Credit Card,False,Rainy,,Average,Positive,37,Phone Order,Sunday,60.7729956280345,15.193248907008623
2023-01-22 08:00:00,512,512,512,4,South,Online,False,Rainy,23.16812387881928,Poor,Positive,57,Online Order,Sunday,41.86676626119343,8.373353252238687
2023-01-22 09:00:00,513,513,513,4,North,Credit Card,True,Sunny,24.697730760554528,Poor,Negative,49,In Store,Sunday,22.94141946322224,11.47070973161112
2023-01-22 10:00:00,514,514,514,5,West,Cash,False,Sunny,22.68261602761699,Good,Neutral,54,Phone Order,Sunday,31.574796908337067,15.787398454168532
2023-01-22 11:00:00,515,515,515,2,South,Cash,False,Cloudy,33.528741617568244,Average,,56,Online Order,Sunday,40.3496088914871,13.4498696304957
2023-01-22 12:00:00,516,516,516,6,West,Cash,False,Rainy,25.95780329475693,Poor,Neutral,19,Phone Order,Sunday,57.06263734960838,11.412527469921676
2023-01-22 13:00:00,517,517,517,6,West,Online,True,Rainy,23.67918957461551,Average,,55,Phone Order,Sunday,29.685229391939423,9.895076463979809
2023-01-22 14:00:00,518,518,518,3,West,Credit Card,True,Rainy,26.726117615238994,Good,Positive,22,Phone Order,Sunday,17.594894835631855,17.594894835631855
2023-01-22 15:00:00,519,519,519,2,North,Credit Card,False,Cloudy,24.808042502097432,Good,Neutral,25,In Store,Sunday,35.78607627361103,7.157215254722206
2023-01-22 16:00:00,520,520,520,7,North,Credit Card,False,Rainy,31.16628880719989,Excellent,Neutral,30,Online Order,Sunday,11.451543147947,11.451543147947
2023-01-22 17:00:00,521,521,521,7,East,Cash,False,Sunny,34.56829867828242,Poor,Negative,53,In Store,Sunday,55.66909072988141,18.55636357662713
2023-01-22 18:00:00,522,522,522,1,East,Credit Card,True,Cloudy,26.5705048504647,Poor,,38,Online Order,Sunday,88.43871628449759,17.687743256899516
2023-01-22 19:00:00,523,523,523,0,West,Cash,True,Sunny,32.91550099958361,Excellent,Neutral,35,Online Order,Sunday,33.04237931128711,11.0141264370957
2023-01-22 20:00:00,524,524,524,4,East,Credit Card,True,Sunny,28.487946103394293,Good,Neutral,37,In Store,Sunday,82.23312727009812,16.446625454019625
2023-01-22 21:00:00,525,525,525,7,West,Cash,False,Cloudy,22.3585349764135,Good,,52,In Store,Sunday,52.042237381898666,17.34741246063289
2023-01-22 22:00:00,526,526,526,2,North,Credit Card,True,Sunny,30.359341131220123,Good,Neutral,22,Online Order,Sunday,36.66662272010889,18.333311360054445
2023-01-22 23:00:00,527,527,527,6,North,Online,False,Rainy,27.701517456887306,Good,Negative,21,Online Order,Sunday,39.50275960721525,13.16758653573842
2023-01-23 00:00:00,528,528,528,7,North,Online,False,Cloudy,29.75909784878155,Average,Positive,16,Online Order,Monday,16.133826581641355,8.066913290820677
2023-01-23 01:00:00,529,529,529,6,South,Cash,True,Sunny,33.345311188574975,Poor,Negative,44,Phone Order,Monday,26.488908442676927,8.829636147558976
2023-01-23 02:00:00,530,530,530,7,West,Cash,False,Rainy,,Poor,,27,Online Order,Monday,47.17710055312032,9.435420110624063
2023-01-23 03:00:00,531,531,531,4,North,Credit Card,True,Rainy,33.51766434826033,Good,Positive,37,In Store,Monday,69.53518606072116,13.907037212144232
2023-01-23 04:00:00,532,532,532,7,West,Credit Card,False,Sunny,31.26003521422482,Good,Negative,43,In Store,Monday,27.460721809645637,5.492144361929126
2023-01-23 05:00:00,533,533,533,2,East,Online,False,Rainy,27.329073888169773,Good,Neutral,52,In Store,Monday,58.1625481267981,14.540637031699523
2023-01-23 06:00:00,534,534,534,7,East,Credit Card,True,Cloudy,29.048332034869453,Poor,Negative,51,Online Order,Monday,10.46531357642348,10.46531357642348
